thesis,pub date is,date,source URL is,URL
Q28866962,P1336,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ef73c787-eba9-4ddf-bc85-1700de9c6d3a"""
Q28866415,P1337,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:aac2cbe4-76be-4238-b0ce-ce31f371cb74"""
Q28866433,P1338,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2bc82393-82a8-488e-86d9-e3c292a89887"""
Q28865884,P1339,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:abd5d18d-6dad-4d37-bc9e-a1e0abed38a7"""
Q28865627,P1340,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:37ea0034-03ac-4021-80e3-5d72200fbd0e"""
Q28865629,P1341,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f0616502-9240-4905-a61b-bae906e65a07"""
Q28865687,P1342,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:737c120e-c44e-4254-a1b7-d1a496984bab"""
Q28865688,P1343,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0e841fd3-51fa-4c72-be9f-08477e74d703"""
Q28866997,P1344,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d75b631d-8ac5-429e-96d0-14247ccaf51c"""
Q28867002,P1345,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ff653931-eccc-42e7-9e24-932dab31f224"""
Q28867035,P1346,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:24b96d62-b47c-458d-9dff-79b27dbdc9f2"""
Q28867060,P1347,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3fc1cf23-5246-4919-978a-6aee375b9a69"""
Q28867084,P1348,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5e9ef70b-9213-4c0c-b500-61200a049c1b"""
Q28865741,P1349,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2fccd8f6-170d-4c5b-b77b-7e371cad4df6"""
Q28866548,P1350,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:059b8ed4-a3fb-42bf-970e-77718ff105c9"""
Q28866613,P1351,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:27e70f50-488a-4113-b7b6-c5b6b916f156"""
Q28910907,P1352,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e68168c6-bcc0-437d-9133-1bfaf955c80a"""
Q28910930,P1353,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d8f1c4d3-9dda-4a2b-94d1-5afcb0cf5c87"""
Q28910965,P1354,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:271ef376-be81-440a-985b-811fa14434f0"""
Q28910983,P1355,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:149eb061-c563-4e22-9e07-8992b144c0fc"""
Q28910985,P1356,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:35c0d6bf-bde3-4ef0-a87e-4af89a94b16f"""
Q28911006,P1357,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9e19fc21-8767-4d6f-9e75-be4527f5e650"""
Q28910622,P1358,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ddc11641-920f-461f-85cd-a9e6351d9104"""
Q28910632,P1359,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f4149a7e-2ad0-4d7b-b428-2ba55acf22d3"""
Q28910661,P1360,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:13b26eac-8e60-4e5e-8645-007dbcc2b6e0"""
Q28866025,P1361,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e4b90312-72a2-404a-909c-f1cc4761b31e"""
Q28866064,P1362,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8f89593e-a4ab-4df0-b297-74194be7891c"""
Q28866697,P1363,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:be69b6b3-d886-4cc0-8ae3-884da096e267"""
Q28866702,P1364,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:82c09a8b-6a13-45dc-b017-a89ceaaea7f8"""
Q28866704,P1365,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:81cbe7cc-ae21-495f-806d-a12a9adb136e"""
Q28866710,P1366,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d0d272ee-e293-44bf-b8c2-02b68304d22f"""
Q28910811,P1367,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:03656907-ff7d-4afd-a958-9262a200f318"""
Q28910845,P1368,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:38962bda-6f0f-4158-89cf-8c641ebac486"""
Q28911064,P1369,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:de5211ba-7110-4e58-ba7a-ec91c3f94d32"""
Q28911113,P1370,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ac11b371-82e3-4091-930c-ff0b28b9704e"""
Q28867139,P1371,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:76663abb-c521-497a-b58e-9bf878406cc3"""
Q28867159,P1372,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:15907329-15e7-4cbd-ba46-2735ff4129ea"""
Q28867170,P1373,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3a0507b0-32ad-419d-8a94-84cd2b76e856"""
Q28911486,P1374,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:63facf22-7c2b-4d4a-8b6f-f7c323759ca0"""
Q28911514,P1375,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:bc3b363d-5d7a-4b4c-896d-4296ba99cf43"""
Q28911532,P1376,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:43e8ec07-9e1a-4060-bc8b-be75c8565600"""
Q28911568,P1377,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c4f1ce1f-1ad1-4a4b-a19d-126764165b97"""
Q28911176,P1378,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a0172b40-5bb8-4f1c-a93b-38dc7b672a25"""
Q28866775,P1379,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:03ed8ad6-b530-496c-8118-2a44075cb058"""
Q28866829,P1380,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:20f8a3f5-e93c-48cb-a3e9-eca2f2c428dc"""
Q28866849,P1381,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:09eafd84-8cb3-4e54-8daf-18db7832bcfc"""
Q28866851,P1382,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b963d031-cd68-4bee-91b7-4541e5d600d2"""
Q28866114,P1383,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:30cf9c7c-157e-4204-b68b-08f6e199ef36"""
Q28866127,P1384,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9bdbd348-b50c-4090-9e2d-e86ffe198601"""
Q28866131,P1385,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9db626e8-7858-4fe4-be80-ac2e82bbd38f"""
Q28866139,P1386,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:21178e0f-637e-46b8-8448-3cbce78460ff"""
Q28866211,P1387,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:94320eba-9ccd-4bfa-90c8-230462fe2eb8"""
Q28866212,P1388,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:986ef259-c87c-4ac9-9bad-6ab3038370ee"""
Q28867317,P1389,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c17c8000-e2f2-46c2-a421-5a94a94bea0d"""
Q28911968,P1390,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:eb6e8b2e-0f84-401c-b7e8-e656233ae9bf"""
Q28867405,P1391,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5289ad15-88e4-4f3a-92ae-584280f7abf3"""
Q28910708,P1392,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1e9aa2bb-0e16-45df-9164-fd859a724157"""
Q28910751,P1393,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ed43a6f4-216f-45b5-88c5-2baaba1e684a"""
Q28910787,P1394,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b7dc2d89-1541-43be-abfb-a4aabc499ab6"""
Q28910794,P1395,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:01075c36-c7e6-4def-9647-86b4346e4726"""
Q28910795,P1396,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:caf0f76f-b05a-4b72-8394-5f24de3fd5df"""
Q28867512,P1397,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a34370f2-a2a9-40b5-9a2d-1c8c616ff07a"""
Q28867526,P1398,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d60f62f5-43e2-4473-b899-f4358d758e1e"""
Q28867552,P1399,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8be887be-36e7-4b77-a7af-5887f3a1df8c"""
Q28867563,P1400,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:40263ddb-312d-4e18-b774-2caf4def0e76"""
Q28911638,P1401,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:67ea947c-e3fc-4363-a289-c345e61eb2eb"""
Q28911680,P1402,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:16cadaac-fb44-4edf-9063-d6ee6a9ffd09"""
Q28911699,P1403,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e5631aa8-b6c8-4d85-b8a2-c6df2a30beab"""
Q28911704,P1404,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:39ae285a-b8dd-4aae-b60e-36f95fb84f37"""
Q28911706,P1405,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f410c589-a6f3-4b09-94e4-098a2404ce09"""
Q28911732,P1406,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2cc83b99-3733-4900-9ba5-d7b8476b62b2"""
Q28911736,P1407,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e6443c52-39b1-4519-9e71-6e73df0ad020"""
Q28911771,P1408,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ee6e9881-f85a-4e57-b046-f56aa53a28b3"""
Q28911785,P1409,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fcaf867b-33d0-4ce8-805d-b8c5253984fd"""
Q28911800,P1410,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ca84ac5b-7df0-488d-b390-d6f4f6e3ee52"""
Q28911827,P1411,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9c9c34af-a20f-4c9c-9cb3-85f110a1e38e"""
Q28912104,P1412,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3acbff75-35a3-4026-988e-e94d0099f3ca"""
Q28866292,P1413,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5058b6f1-26d1-44db-a310-de03902058b4"""
Q28866298,P1414,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b5750339-d1cd-4d2c-8125-a1bc645b8de8"""
Q28866303,P1415,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b1091661-33b5-47fe-912c-61286159904a"""
Q28866310,P1416,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e5a2e75a-c272-4f79-aafe-b2af905fb250"""
Q28912024,P1417,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:537d45e0-01ac-4645-8aba-ce284ca02673"""
Q28911369,P1418,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3474d9e4-fa10-4bd4-af7e-dcbe9ebad640"""
Q28911400,P1419,+2009-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:15c39d54-f896-425b-aaa8-93ba5bf03529"""
Q71957508,P1420,+2009-01-01T00:00:00Z/10,S854,"""https://www.era.lib.ed.ac.uk/handle/1842/5806"""
Q72809208,P1421,+2009-01-01T00:00:00Z/10,S854,"""http://theses.gla.ac.uk/644/"""
Q83419272,P1422,+2009-01-01T00:00:00Z/10,S854,"""https://discovery.ucl.ac.uk/id/eprint/16276/1/16276.pdf"""
Q28865377,P1423,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9b339008-23e6-432f-ad59-b90a018c9740"""
Q28865378,P1424,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1ecd4f04-0178-4d8b-bf3a-cd6f8d744b92"""
Q28865382,P1425,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:82efb277-abc9-4725-9506-5d114a83bd96"""
Q28865383,P1426,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1233e07e-c9cb-49f9-86e1-e21134accb40"""
Q28865398,P1427,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9108a8ca-8b3e-4e45-98e2-4765c009774f"""
Q28865404,P1428,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3d85ab53-9c9b-4b50-98f2-2e67848e5da4"""
Q28865421,P1429,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:833f0dcf-8426-49e8-a10e-3f0f50300e2e"""
Q28865432,P1430,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0a0273fa-9d47-4626-a758-6b5f03722cd0"""
Q28865454,P1431,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6e09e9d3-f5cd-4580-a667-6599203162e2"""
Q28865485,P1432,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9ca16ff8-8975-4e25-9193-06016aa2b503"""
Q28865531,P1433,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e55c4a57-0a51-40d4-bbd7-37abd38afe66"""
Q28865616,P1434,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d078b9c7-ceab-454c-a1b6-09ebe88fb725"""
Q28866494,P1435,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6b51d8d9-2960-49e8-b198-b6972da939ed"""
Q28866507,P1436,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:99e1091c-aaef-4f75-b3cb-e64da557afba"""
Q28866515,P1437,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b0be5468-cce9-421b-85be-c386d7c3808a"""
Q28866906,P1438,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8012c839-6a9c-47f9-83a6-b4a0f1d23b93"""
Q28866941,P1439,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:45790b5c-e50c-406a-bb3c-a96868b11a28"""
Q28866981,P1440,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4ff0458d-ccd4-48c3-ad7c-1bcf724f8a4a"""
Q28866390,P1441,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1c0629c9-a589-40a7-9a61-df2dc526d233"""
Q28865863,P1442,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b094c0b6-e024-4559-a02e-2492f32505cc"""
Q28865867,P1443,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:db25d0a2-c3ca-432b-86be-f2c5ff1daf6f"""
Q28865893,P1444,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f8a9afe3-30ad-4672-9a6c-4fb9ac9af041"""
Q28865917,P1445,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:dd6fd7af-b664-4fab-acc6-2be9efacf498"""
Q28865662,P1446,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9a735b39-c1fe-4d5f-b05f-3385f27e6e58"""
Q28865668,P1447,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0b79db50-0d09-422e-8a11-d0ef8e9d47c3"""
Q28866992,P1448,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c266878a-7666-4be8-a139-1bb8fdaad664"""
Q28867015,P1449,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:283098ce-e24d-4099-8826-07dcc75381f2"""
Q28867031,P1450,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d5e04b73-8b28-4950-b1bc-10416ea04504"""
Q28867070,P1451,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3f0ec2fb-2f8b-415b-a383-fc581d2dbe4d"""
Q28867088,P1452,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:7873cf86-a655-4897-bfab-5a849abf1b1d"""
Q28867092,P1453,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e7aea965-c1aa-43b0-bc76-3bc743e90879"""
Q28865737,P1454,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6d3fbf1c-806a-4339-b16b-08560a6bbdeb"""
Q28865813,P1455,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b9a4f78e-dbf1-4586-af90-4a5e57d82e55"""
Q28865816,P1456,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d08de3ea-6818-46cf-96b1-1bbb785a7504"""
Q28865829,P1457,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f62dc377-10eb-434c-a1cb-2fdcaf7c7356"""
Q28865832,P1458,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c9dda3ca-8cb3-4a38-938d-0b75b4f6471d"""
Q28866616,P1459,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d617f5b2-e432-4890-b3bc-3c8d93381cf6"""
Q28866648,P1460,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cfb93401-3313-4948-a74b-e7e44a068f15"""
Q28910912,P1461,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:de04e3ae-d3be-4eb3-9045-2387d872283d"""
Q28910924,P1462,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:18be6cf8-b6fd-469e-8c88-5a1ae59b56ac"""
Q28910945,P1463,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d12b0d36-98ee-49fe-a8d9-7e329a21ef77"""
Q28910947,P1464,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e2e923e9-fc85-4ab6-aa6f-65ce010e28e1"""
Q28910974,P1465,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:bef4c0ee-9546-4724-80f7-5be6239c5857"""
Q28910987,P1466,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2f9733a2-d8d7-4ec3-aeff-a1653e971817"""
Q28911003,P1467,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:348ccd31-8996-4536-b6f9-b2513ab26201"""
Q28910612,P1468,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a41d3243-c233-491a-916b-4e329cace434"""
Q28910623,P1469,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0fb860b2-14cb-40b5-a080-48a95b4874b1"""
Q28910637,P1470,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:48185e10-6537-4305-8af3-8ccb27a07ebb"""
Q28865974,P1471,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3865acce-e6e2-4b29-9fe7-458ad4fa8019"""
Q28866001,P1472,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:03d90b36-66d8-4dd0-b9d0-f1e7abf1c8c3"""
Q28866042,P1473,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c5d3c844-ec9e-46e7-9d08-5d856d42cb27"""
Q28866701,P1474,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b53c04b1-5dba-4cfb-98ec-c0d8b87fb58b"""
Q28866751,P1475,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9d70d277-7985-4e8a-91b7-5bda9223d991"""
Q28910799,P1476,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fd7a0ce7-389c-404e-9bc7-2b3f3473c01f"""
Q28910800,P1477,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:383ca977-95f8-4e82-a855-15682475a636"""
Q28910861,P1478,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:105639ae-dbd0-49bb-a7aa-f36bac2ee221"""
Q28911055,P1479,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:335b4dd5-ab34-4bb0-8841-89476fc0855d"""
Q28911065,P1480,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d4ea2006-5a87-46c6-be0d-2a4c55b272da"""
Q28911066,P1481,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:922d763d-3d66-40c8-96d3-5b8e95e24fe4"""
Q28911084,P1482,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0c30697e-84f4-4312-a2a2-8cf60b4716d6"""
Q28911090,P1483,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5192f0cb-6e4d-4730-bb54-a97a73d603ed"""
Q28911093,P1484,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6eb91e22-9563-49a2-be2b-402a4edd99b5"""
Q28911096,P1485,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:02e46bb4-0abb-479d-9c50-64be689e013e"""
Q28911100,P1486,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b17b3670-551d-4549-8f10-d977295c1857"""
Q28911109,P1487,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:18195423-8433-49a9-bb75-4296199cac76"""
Q28911115,P1488,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:32312040-2e22-4fe3-b05e-6f868233e27e"""
Q28911117,P1489,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fa57f4fa-12eb-405c-b8fd-e98925cd0983"""
Q28867111,P1490,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2c3c572e-1419-4835-a0ce-ed4e721da0d0"""
Q28867166,P1491,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:265a7ee7-48d3-43ec-a0c4-3271d1c3b637"""
Q28867200,P1492,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3ebefa0e-ee34-41ed-90ca-10ddd97d214a"""
Q28867204,P1493,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5a9fb837-238f-46a7-976a-fe3bae0e7b09"""
Q28867205,P1494,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d1ddd68d-61b7-42cb-9442-d5c8d7e12b50"""
Q28867208,P1495,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ff7b4fa0-79ab-48aa-9c6e-f2f68b9a9be1"""
Q28867227,P1496,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b4f01c80-d1fa-4c6d-80b0-87951ace840c"""
Q28911483,P1497,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:85e2c91c-182e-45aa-8580-3908ac343a54"""
Q28911498,P1498,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:84440ee2-0284-4407-b1ed-07c2cf00e79b"""
Q28911574,P1499,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a66d1d30-149d-4e12-801e-3944b08f4b1a"""
Q28911591,P1500,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:bf87b5ea-4baa-4a46-9509-2c59e738e2a1"""
Q28911145,P1501,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:542d3ec1-2894-4a34-9b93-94bc639720c9"""
Q28911213,P1502,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:df2961da-0843-421f-8be4-66a92e6b0d13"""
Q28911234,P1503,+2008-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a93d8303-0eeb-4d01-9b77-364113b81a63"""
